cow_id,timestamp,age_months,ambient_temp_celsius,humidity_percent,health_status,temperature_celsius,heart_rate_bpm,activity_score,rumination_minutes_day,feed_intake_kg_day,water_intake_liters_day,respiration_rate_bpm
cow_094,2025-01-18 00:00:00,55,22.0,67.5,healthy,38.2,70,8,350,16.8,92.9,28
cow_094,2025-01-18 06:00:00,55,25.2,57.3,healthy,38.2,63,3,381,16.0,99.0,28
cow_094,2025-01-18 12:00:00,55,29.4,61.3,healthy,39.1,75,5,391,14.4,91.6,26
cow_094,2025-01-18 18:00:00,55,20.8,74.9,healthy,38.1,59,8,492,18.0,89.4,21
cow_094,2025-01-19 00:00:00,55,20.5,69.5,healthy,38.5,64,7,446,17.4,81.2,30
cow_094,2025-01-19 06:00:00,55,26.9,71.9,healthy,38.6,58,6,476,17.4,90.9,22
cow_094,2025-01-19 12:00:00,55,26.3,53.8,healthy,38.6,64,6,437,13.3,99.0,19
cow_094,2025-01-19 18:00:00,55,25.0,67.5,healthy,38.9,65,4,445,15.0,82.4,27
cow_094,2025-01-20 00:00:00,55,23.5,65.1,healthy,39.0,70,6,435,17.1,81.3,31
cow_094,2025-01-20 06:00:00,55,21.0,69.0,healthy,38.8,64,8,404,13.5,83.0,26
cow_094,2025-01-20 12:00:00,55,29.0,68.4,healthy,38.7,59,7,401,14.1,60.5,24
cow_094,2025-01-20 18:00:00,55,29.6,70.7,healthy,38.5,61,9,420,11.2,80.9,26
cow_094,2025-01-21 00:00:00,55,20.8,76.2,healthy,38.6,65,7,375,14.7,100.8,22
cow_094,2025-01-21 06:00:00,55,22.1,63.3,healthy,38.8,61,8,463,15.8,89.3,25
cow_094,2025-01-21 12:00:00,55,24.3,54.4,healthy,38.3,60,7,382,15.3,98.0,24
cow_094,2025-01-21 18:00:00,55,23.0,72.3,healthy,38.8,62,8,398,17.2,83.3,25
cow_094,2025-01-22 00:00:00,55,24.6,55.8,healthy,38.9,63,6,458,17.1,74.0,28
cow_094,2025-01-22 06:00:00,55,24.1,60.7,healthy,38.3,67,7,400,15.3,64.4,20
cow_094,2025-01-22 12:00:00,55,21.2,71.2,healthy,38.9,66,10,407,14.6,70.8,25
cow_094,2025-01-22 18:00:00,55,24.4,64.6,healthy,38.3,73,9,313,14.4,75.7,25
cow_094,2025-01-23 00:00:00,55,29.9,57.6,healthy,38.4,65,5,388,15.4,84.2,26
cow_094,2025-01-23 06:00:00,55,27.3,74.0,healthy,38.3,68,5,359,14.6,85.2,20
cow_094,2025-01-23 12:00:00,55,21.5,65.3,healthy,38.4,60,9,354,12.4,80.2,27
cow_094,2025-01-23 18:00:00,55,26.3,52.1,healthy,38.2,67,3,356,15.0,67.1,26
cow_094,2025-01-24 00:00:00,55,26.3,69.9,healthy,38.2,66,6,432,12.5,75.1,24
cow_094,2025-01-24 06:00:00,55,22.0,63.9,healthy,38.4,68,6,290,17.5,74.1,22
cow_094,2025-01-24 12:00:00,55,23.4,52.1,healthy,38.5,66,9,458,16.1,64.9,24
cow_094,2025-01-24 18:00:00,55,23.7,79.5,healthy,38.8,70,5,299,12.7,62.1,24
cow_094,2025-01-25 00:00:00,55,29.8,52.4,healthy,38.7,60,7,398,19.4,74.2,24
cow_094,2025-01-25 06:00:00,55,26.2,65.5,healthy,38.9,58,8,461,16.3,65.8,19
cow_094,2025-01-25 12:00:00,55,26.0,71.4,healthy,38.1,59,7,390,17.3,68.9,29
cow_094,2025-01-25 18:00:00,55,22.8,56.2,healthy,38.4,66,10,364,17.3,85.5,24
cow_094,2025-01-26 00:00:00,55,23.0,53.3,healthy,38.7,66,10,384,15.2,88.0,28
cow_094,2025-01-26 06:00:00,55,22.9,64.1,healthy,38.3,61,9,389,11.6,70.4,26
cow_094,2025-01-26 12:00:00,55,22.4,76.5,healthy,38.4,64,6,399,13.2,62.1,26
cow_094,2025-01-26 18:00:00,55,27.6,73.1,healthy,38.6,71,8,493,13.5,72.4,26
cow_094,2025-01-27 00:00:00,55,21.3,58.5,healthy,38.6,66,6,395,16.4,78.3,21
cow_094,2025-01-27 06:00:00,55,25.9,65.9,healthy,38.5,59,5,454,11.2,90.2,27
cow_094,2025-01-27 12:00:00,55,20.1,64.8,healthy,38.6,63,7,383,15.2,94.2,26
cow_094,2025-01-27 18:00:00,55,28.9,68.9,healthy,39.0,67,6,357,15.2,81.1,29
cow_094,2025-01-28 00:00:00,55,24.9,55.3,healthy,38.5,66,9,471,13.2,80.5,25
cow_094,2025-01-28 06:00:00,55,22.2,70.1,healthy,38.5,70,6,346,15.5,65.2,25
cow_094,2025-01-28 12:00:00,55,25.6,72.3,healthy,38.4,76,5,320,11.5,81.1,26
cow_094,2025-01-28 18:00:00,55,26.4,70.8,healthy,38.5,67,6,410,18.1,65.3,24
cow_094,2025-01-29 00:00:00,55,23.6,55.4,healthy,38.7,62,8,475,14.1,81.1,24
cow_094,2025-01-29 06:00:00,55,26.0,60.8,healthy,38.6,74,5,413,12.5,73.6,29
cow_094,2025-01-29 12:00:00,55,25.0,68.2,healthy,38.3,60,9,401,15.2,78.0,27
cow_094,2025-01-29 18:00:00,55,28.8,75.7,healthy,38.7,69,5,367,17.0,72.3,28
cow_094,2025-01-30 00:00:00,55,27.6,61.1,healthy,38.5,67,6,414,14.4,63.9,24
cow_094,2025-01-30 06:00:00,55,22.5,77.6,healthy,38.9,56,8,500,16.9,74.3,25
cow_094,2025-01-30 12:00:00,55,21.6,75.1,healthy,38.8,78,9,362,12.8,77.9,27
cow_094,2025-01-30 18:00:00,55,26.5,64.4,healthy,37.7,70,4,412,15.0,58.6,26
cow_095,2025-01-01 00:00:00,31,30.0,53.9,healthy,38.8,64,6,396,16.3,102.7,25
cow_095,2025-01-01 06:00:00,31,26.2,69.2,healthy,38.2,57,8,311,15.1,74.6,27
cow_095,2025-01-01 12:00:00,31,23.6,70.5,healthy,38.4,64,9,426,16.1,82.1,28
cow_095,2025-01-01 18:00:00,31,25.0,70.3,healthy,38.8,63,5,432,12.8,83.5,25
cow_095,2025-01-02 00:00:00,31,25.5,62.2,healthy,38.6,60,7,485,15.7,71.9,26
cow_095,2025-01-02 06:00:00,31,21.1,76.8,healthy,38.7,69,6,391,13.8,87.3,25
cow_095,2025-01-02 12:00:00,31,26.4,71.9,healthy,38.7,64,10,337,17.2,67.9,24
cow_095,2025-01-02 18:00:00,31,23.1,55.9,healthy,38.3,72,5,324,13.2,84.1,27
cow_095,2025-01-03 00:00:00,31,29.8,67.9,healthy,38.3,65,5,416,13.5,92.9,30
cow_095,2025-01-03 06:00:00,31,20.3,79.5,healthy,38.8,66,8,398,17.2,73.6,26
cow_095,2025-01-03 12:00:00,31,27.5,66.0,healthy,38.2,57,5,480,14.7,84.7,25
cow_095,2025-01-03 18:00:00,31,23.4,56.5,healthy,38.8,63,6,388,15.3,75.0,25
cow_095,2025-01-04 00:00:00,31,22.8,59.1,healthy,39.1,64,6,439,17.3,82.6,26
cow_095,2025-01-04 06:00:00,31,29.3,66.1,healthy,38.3,64,7,395,12.4,81.4,27
cow_095,2025-01-04 12:00:00,31,26.1,63.8,healthy,38.7,62,9,424,14.8,77.1,23
cow_095,2025-01-04 18:00:00,31,21.3,71.3,healthy,38.8,65,6,416,16.9,80.6,20
cow_095,2025-01-05 00:00:00,31,22.3,66.4,healthy,38.2,62,8,352,16.3,84.4,20
cow_095,2025-01-05 06:00:00,31,23.2,55.1,healthy,38.9,75,9,468,14.8,64.0,25
cow_095,2025-01-05 12:00:00,31,21.5,76.7,healthy,38.5,68,9,360,15.1,93.8,28
cow_095,2025-01-05 18:00:00,31,26.8,53.6,healthy,38.0,62,7,363,17.1,86.1,25
cow_095,2025-01-06 00:00:00,31,25.3,77.6,healthy,38.0,65,8,471,14.7,85.8,24
cow_095,2025-01-06 06:00:00,31,22.6,55.0,healthy,38.4,62,6,425,15.0,82.6,25
cow_095,2025-01-06 12:00:00,31,24.6,62.3,healthy,38.4,63,7,443,16.2,86.1,26
cow_095,2025-01-06 18:00:00,31,21.1,56.2,healthy,38.2,60,6,472,15.5,99.4,26
cow_095,2025-01-07 00:00:00,31,23.1,61.9,healthy,38.6,67,9,379,16.9,80.7,27
cow_095,2025-01-07 06:00:00,31,29.7,62.6,healthy,38.4,71,5,342,16.8,72.9,24
cow_095,2025-01-07 12:00:00,31,26.1,59.9,healthy,38.2,69,8,422,12.7,74.9,25
cow_095,2025-01-07 18:00:00,31,24.1,63.0,healthy,38.4,63,5,347,17.8,76.1,22
cow_095,2025-01-08 00:00:00,31,26.7,61.7,healthy,38.0,67,8,382,14.7,89.2,24
cow_095,2025-01-08 06:00:00,31,27.2,72.5,healthy,38.3,66,8,347,15.5,63.2,24
cow_095,2025-01-08 12:00:00,31,21.3,64.2,healthy,38.1,69,8,389,18.0,71.6,21
cow_095,2025-01-08 18:00:00,31,22.5,57.5,healthy,38.9,67,5,347,15.8,101.0,23
cow_095,2025-01-09 00:00:00,31,26.7,63.4,healthy,38.4,69,5,429,13.6,88.5,28
cow_095,2025-01-09 06:00:00,31,23.1,65.8,healthy,38.8,70,5,402,16.2,96.4,23
cow_095,2025-01-09 12:00:00,31,20.2,79.0,healthy,38.3,61,7,449,16.9,74.6,26
cow_095,2025-01-09 18:00:00,31,27.1,61.9,healthy,38.3,61,8,391,16.7,64.8,19
cow_095,2025-01-10 00:00:00,31,20.2,53.9,healthy,38.3,66,7,435,16.4,86.7,17
cow_095,2025-01-10 06:00:00,31,23.3,53.6,healthy,38.7,58,8,333,16.0,79.6,23
cow_095,2025-01-10 12:00:00,31,20.3,68.7,healthy,38.1,57,9,460,16.6,77.0,28
cow_095,2025-01-10 18:00:00,31,21.7,77.4,healthy,38.5,68,4,395,15.5,82.3,29
cow_095,2025-01-11 00:00:00,31,26.5,69.9,healthy,38.5,60,8,408,18.0,74.5,23
cow_095,2025-01-11 06:00:00,31,21.1,58.0,healthy,38.7,68,7,456,14.5,65.1,28
cow_095,2025-01-11 12:00:00,31,28.3,61.0,healthy,39.5,70,6,405,12.3,88.8,25
cow_095,2025-01-11 18:00:00,31,29.3,63.7,healthy,38.1,63,6,379,15.8,78.6,25
cow_095,2025-01-12 00:00:00,31,28.1,69.8,healthy,38.5,70,9,357,15.4,81.9,28
cow_095,2025-01-12 06:00:00,31,27.9,70.0,healthy,38.6,69,7,378,14.4,84.5,29
cow_095,2025-01-12 12:00:00,31,24.4,53.4,healthy,38.2,64,7,440,16.0,84.8,24
cow_095,2025-01-12 18:00:00,31,23.6,71.9,healthy,38.6,65,6,371,10.8,93.7,32
cow_095,2025-01-13 00:00:00,31,27.5,65.4,healthy,38.6,60,4,456,12.9,107.2,28
cow_095,2025-01-13 06:00:00,31,20.0,72.1,healthy,38.9,75,7,436,17.9,67.3,22
cow_095,2025-01-13 12:00:00,31,26.9,76.3,healthy,38.7,65,7,308,16.9,90.5,24
cow_095,2025-01-13 18:00:00,31,27.3,66.6,healthy,38.7,56,6,387,15.3,91.7,29
cow_095,2025-01-14 00:00:00,31,26.8,68.9,healthy,38.3,63,7,500,13.4,91.6,21
cow_095,2025-01-14 06:00:00,31,29.6,57.3,healthy,38.7,64,9,385,13.8,92.2,25
cow_095,2025-01-14 12:00:00,31,26.5,50.8,healthy,39.0,59,7,438,16.5,88.3,22
cow_095,2025-01-14 18:00:00,31,21.1,56.2,healthy,38.9,66,5,348,12.1,80.9,23
cow_095,2025-01-15 00:00:00,31,28.3,74.3,healthy,38.6,64,5,379,13.7,98.1,28
cow_095,2025-01-15 06:00:00,31,27.0,57.3,healthy,38.9,63,10,460,13.6,76.9,27
cow_095,2025-01-15 12:00:00,31,26.3,72.8,healthy,38.6,66,7,387,15.9,79.0,26
cow_095,2025-01-15 18:00:00,31,20.9,58.9,healthy,38.7,56,4,347,16.0,76.5,25
cow_095,2025-01-16 00:00:00,31,25.1,58.8,healthy,38.1,63,9,343,16.9,74.9,27
cow_095,2025-01-16 06:00:00,31,28.7,71.1,healthy,38.4,64,10,350,16.7,70.2,23
cow_095,2025-01-16 12:00:00,31,29.9,74.6,healthy,38.5,66,8,437,16.9,91.4,27
cow_095,2025-01-16 18:00:00,31,27.5,59.5,healthy,38.0,70,5,358,16.6,77.4,27
cow_095,2025-01-17 00:00:00,31,22.7,59.0,healthy,38.6,65,7,393,11.9,97.8,26
cow_095,2025-01-17 06:00:00,31,27.8,64.6,healthy,38.5,72,7,441,16.3,68.9,16
cow_095,2025-01-17 12:00:00,31,27.8,74.3,healthy,39.0,59,7,382,14.5,89.0,23
cow_095,2025-01-17 18:00:00,31,22.7,58.5,healthy,38.8,57,9,333,11.9,71.3,17
cow_095,2025-01-18 00:00:00,31,26.1,64.0,healthy,38.2,69,5,376,15.2,76.8,22
cow_095,2025-01-18 06:00:00,31,26.8,64.4,healthy,38.5,60,8,381,18.5,77.3,23
cow_095,2025-01-18 12:00:00,31,25.0,52.1,healthy,38.8,66,8,416,13.8,97.8,24
cow_095,2025-01-18 18:00:00,31,28.9,75.6,healthy,38.1,70,8,412,14.2,91.4,24
cow_095,2025-01-19 00:00:00,31,26.7,51.2,healthy,39.3,65,6,430,13.0,84.9,26
cow_095,2025-01-19 06:00:00,31,20.6,73.9,healthy,39.0,60,7,445,11.6,96.1,23
cow_095,2025-01-19 12:00:00,31,23.6,55.4,healthy,38.1,63,9,384,17.9,78.8,22
cow_095,2025-01-19 18:00:00,31,25.9,54.5,healthy,38.6,61,8,333,14.2,85.0,28
cow_095,2025-01-20 00:00:00,31,27.8,67.2,healthy,38.6,69,6,481,13.6,68.4,26
cow_095,2025-01-20 06:00:00,31,24.1,65.9,healthy,38.5,68,10,397,19.6,103.2,23
cow_095,2025-01-20 12:00:00,31,22.1,60.3,healthy,38.7,67,5,338,15.2,83.5,24
cow_095,2025-01-20 18:00:00,31,20.8,75.0,healthy,38.5,59,7,405,17.3,83.4,23
cow_095,2025-01-21 00:00:00,31,23.9,57.9,healthy,38.4,70,8,429,11.1,87.9,26
cow_095,2025-01-21 06:00:00,31,29.1,66.7,healthy,38.0,61,5,406,15.5,71.3,27
cow_095,2025-01-21 12:00:00,31,25.3,65.4,healthy,38.7,63,7,412,15.8,72.4,26
cow_095,2025-01-21 18:00:00,31,21.8,70.9,healthy,38.6,66,8,362,15.2,71.9,25
cow_095,2025-01-22 00:00:00,31,21.6,65.6,healthy,38.6,64,5,433,15.9,84.1,23
cow_095,2025-01-22 06:00:00,31,22.3,79.1,healthy,39.3,62,10,387,18.5,84.1,29
cow_095,2025-01-22 12:00:00,31,24.1,62.5,healthy,39.0,63,5,491,15.0,66.4,26
cow_095,2025-01-22 18:00:00,31,29.5,60.3,healthy,38.5,66,9,417,13.1,81.0,24
cow_095,2025-01-23 00:00:00,31,24.0,71.8,healthy,38.0,62,8,394,16.7,78.8,21
cow_095,2025-01-23 06:00:00,31,23.1,56.5,healthy,39.0,70,5,303,15.2,71.5,21
cow_095,2025-01-23 12:00:00,31,22.5,60.0,healthy,38.6,74,10,361,17.5,86.3,24
cow_095,2025-01-23 18:00:00,31,20.1,54.2,healthy,38.7,65,8,500,15.4,76.2,20
cow_095,2025-01-24 00:00:00,31,30.0,63.4,healthy,38.6,61,7,395,12.2,88.8,26
cow_095,2025-01-24 06:00:00,31,21.3,79.3,healthy,38.1,68,5,397,15.7,96.3,24
cow_095,2025-01-24 12:00:00,31,28.2,74.6,healthy,38.9,60,5,405,15.2,79.1,26
cow_095,2025-01-24 18:00:00,31,29.7,59.8,healthy,38.3,56,7,386,17.8,83.8,25
cow_095,2025-01-25 00:00:00,31,22.9,58.2,healthy,38.6,68,8,348,14.6,87.7,25
cow_095,2025-01-25 06:00:00,31,25.8,77.6,healthy,38.8,69,4,492,16.1,68.8,25
cow_095,2025-01-25 12:00:00,31,20.8,53.7,healthy,38.1,67,6,419,16.9,89.2,26
cow_095,2025-01-25 18:00:00,31,26.6,71.1,healthy,38.3,63,7,428,16.3,89.9,24
cow_095,2025-01-26 00:00:00,31,21.6,51.3,healthy,38.2,73,6,341,13.6,80.4,18
cow_095,2025-01-26 06:00:00,31,23.1,54.8,healthy,38.7,58,6,315,15.1,76.8,27
cow_095,2025-01-26 12:00:00,31,26.2,52.0,healthy,39.0,65,8,325,18.4,73.2,27
cow_095,2025-01-26 18:00:00,31,28.4,61.1,healthy,38.5,59,7,388,14.1,81.5,17
cow_095,2025-01-27 00:00:00,31,21.7,51.4,healthy,38.1,62,6,427,13.6,94.0,27
cow_095,2025-01-27 06:00:00,31,26.7,72.4,healthy,38.4,66,7,388,15.1,93.3,23
cow_095,2025-01-27 12:00:00,31,28.7,79.3,healthy,38.3,67,9,370,13.9,74.8,28
cow_095,2025-01-27 18:00:00,31,27.9,72.5,healthy,38.9,72,5,386,16.5,89.7,26
cow_095,2025-01-28 00:00:00,31,23.5,56.6,healthy,38.2,68,8,377,17.4,68.9,18
cow_095,2025-01-28 06:00:00,31,20.7,73.6,healthy,38.5,70,8,302,14.9,64.2,25
cow_095,2025-01-28 12:00:00,31,20.5,50.2,healthy,38.2,60,8,445,12.7,85.4,17
cow_095,2025-01-28 18:00:00,31,29.0,68.7,healthy,38.7,61,5,500,15.0,86.5,25
cow_095,2025-01-29 00:00:00,31,25.6,74.1,healthy,38.7,69,6,416,15.0,78.9,28
cow_095,2025-01-29 06:00:00,31,29.0,73.0,healthy,38.9,59,6,385,13.4,81.7,31
cow_095,2025-01-29 12:00:00,31,22.4,65.7,healthy,38.8,65,6,427,16.3,77.6,27
cow_095,2025-01-29 18:00:00,31,20.3,53.2,healthy,38.3,72,6,378,17.6,64.3,27
cow_095,2025-01-30 00:00:00,31,28.1,53.4,healthy,38.7,66,3,438,15.9,69.5,26
cow_095,2025-01-30 06:00:00,31,22.5,59.5,healthy,38.7,72,7,417,12.1,102.6,23
cow_095,2025-01-30 12:00:00,31,20.2,53.9,healthy,38.3,65,6,441,14.4,82.4,21
cow_095,2025-01-30 18:00:00,31,29.0,65.0,healthy,39.3,63,6,414,13.1,89.1,25
cow_096,2025-01-01 00:00:00,90,27.5,57.8,healthy,38.4,66,6,479,15.9,77.9,31
cow_096,2025-01-01 06:00:00,90,27.2,68.2,healthy,38.2,66,8,412,13.1,95.4,30
cow_096,2025-01-01 12:00:00,90,21.8,53.3,healthy,37.6,57,7,471,15.7,75.2,27
cow_096,2025-01-01 18:00:00,90,22.4,62.0,healthy,38.8,61,6,425,14.0,76.4,26
cow_096,2025-01-02 00:00:00,90,26.7,66.0,healthy,38.9,61,10,334,12.3,97.6,17
cow_096,2025-01-02 06:00:00,90,25.2,62.8,healthy,38.0,62,3,411,16.8,69.1,30
cow_096,2025-01-02 12:00:00,90,27.0,69.1,healthy,38.6,64,8,294,15.0,77.4,22
cow_096,2025-01-02 18:00:00,90,22.7,69.8,healthy,38.2,71,7,376,14.8,88.0,26
cow_096,2025-01-03 00:00:00,90,22.4,58.9,healthy,38.8,67,8,464,15.0,98.0,27
cow_096,2025-01-03 06:00:00,90,26.5,55.2,healthy,39.0,68,8,380,14.3,70.0,27
cow_096,2025-01-03 12:00:00,90,28.7,79.3,healthy,38.5,71,4,284,19.4,58.1,28
cow_096,2025-01-03 18:00:00,90,27.6,57.2,healthy,38.9,75,9,279,15.7,106.8,24
cow_096,2025-01-04 00:00:00,90,26.7,61.6,healthy,38.2,68,5,409,14.7,80.8,26
cow_096,2025-01-04 06:00:00,90,26.1,57.9,healthy,39.0,69,7,385,18.7,85.8,28
cow_096,2025-01-04 12:00:00,90,29.8,70.6,healthy,37.8,64,7,381,14.5,93.0,23
cow_096,2025-01-04 18:00:00,90,29.0,57.8,healthy,38.5,71,5,479,12.6,83.3,29
cow_096,2025-01-05 00:00:00,90,25.2,53.1,healthy,38.9,60,6,384,14.2,78.2,24
cow_096,2025-01-05 06:00:00,90,24.3,77.9,healthy,38.8,74,4,397,17.5,63.1,27
cow_096,2025-01-05 12:00:00,90,28.4,54.7,healthy,38.3,62,7,389,16.8,56.3,30
cow_096,2025-01-05 18:00:00,90,24.4,61.0,healthy,39.4,66,8,365,15.0,63.0,21
cow_096,2025-01-06 00:00:00,90,23.2,67.7,healthy,38.9,67,6,466,12.4,72.2,20
cow_096,2025-01-06 06:00:00,90,20.8,59.9,healthy,38.6,63,8,343,15.1,72.0,30
cow_096,2025-01-06 12:00:00,90,20.4,77.3,healthy,38.5,60,7,368,13.3,73.8,27
cow_096,2025-01-06 18:00:00,90,26.8,51.6,healthy,38.3,59,6,398,16.3,69.7,25
cow_096,2025-01-07 00:00:00,90,22.9,61.4,healthy,38.6,59,6,363,15.1,83.8,20
cow_096,2025-01-07 06:00:00,90,24.7,59.7,healthy,38.4,66,6,397,17.9,78.1,25
cow_096,2025-01-07 12:00:00,90,22.0,60.8,healthy,38.6,55,7,376,14.9,74.9,24
cow_096,2025-01-07 18:00:00,90,23.5,65.9,healthy,38.5,56,7,350,15.1,72.1,22
cow_096,2025-01-08 00:00:00,90,26.3,63.5,healthy,38.4,69,8,361,15.1,79.3,23
cow_096,2025-01-08 06:00:00,90,29.1,79.3,healthy,38.5,65,7,451,14.6,86.8,26
cow_096,2025-01-08 12:00:00,90,29.2,79.6,healthy,38.2,79,6,388,13.1,95.2,27
cow_096,2025-01-08 18:00:00,90,20.2,60.1,healthy,38.6,59,7,395,13.8,81.5,25
cow_096,2025-01-09 00:00:00,90,22.5,79.4,healthy,38.8,68,6,369,17.1,73.6,25
cow_096,2025-01-09 06:00:00,90,25.7,62.6,healthy,38.1,66,9,250,14.7,70.2,26
cow_096,2025-01-09 12:00:00,90,22.4,64.4,healthy,38.5,62,5,424,15.3,73.0,26
cow_096,2025-01-09 18:00:00,90,29.8,58.6,healthy,38.3,67,8,376,17.3,95.2,29
cow_096,2025-01-10 00:00:00,90,28.2,55.4,healthy,38.5,63,8,442,16.5,81.7,23
cow_096,2025-01-10 06:00:00,90,20.3,72.8,healthy,38.5,63,9,448,15.4,95.8,21
cow_096,2025-01-10 12:00:00,90,27.4,56.9,healthy,38.8,66,8,482,20.4,76.8,28
cow_096,2025-01-10 18:00:00,90,29.8,72.9,healthy,38.9,70,6,467,16.7,65.4,26
cow_096,2025-01-11 00:00:00,90,20.7,69.3,healthy,38.2,70,9,420,14.3,76.5,18
cow_096,2025-01-11 06:00:00,90,24.5,54.6,healthy,38.8,72,9,377,15.7,72.8,24
cow_096,2025-01-11 12:00:00,90,22.2,59.9,healthy,38.5,72,6,407,16.2,88.4,27
cow_096,2025-01-11 18:00:00,90,26.1,70.3,healthy,38.4,66,7,387,14.3,86.2,26
cow_096,2025-01-12 00:00:00,90,23.7,71.2,healthy,38.0,65,7,446,13.6,86.3,24
cow_096,2025-01-12 06:00:00,90,25.9,66.9,healthy,38.3,66,7,444,16.4,61.3,22
cow_096,2025-01-12 12:00:00,90,20.5,59.1,healthy,38.3,64,8,434,12.2,88.9,26
cow_096,2025-01-12 18:00:00,90,29.4,72.7,healthy,38.0,64,8,461,15.3,64.2,28
cow_096,2025-01-13 00:00:00,90,28.8,52.5,healthy,38.2,71,7,330,12.2,74.6,19
cow_096,2025-01-13 06:00:00,90,24.2,56.7,healthy,38.8,64,8,381,14.1,79.4,24
cow_096,2025-01-13 12:00:00,90,27.9,65.9,healthy,38.6,61,7,423,17.8,78.9,22
cow_096,2025-01-13 18:00:00,90,27.4,56.5,healthy,38.3,61,10,455,12.8,95.3,24
cow_096,2025-01-14 00:00:00,90,28.2,68.3,healthy,38.5,63,7,413,13.5,84.7,23
cow_096,2025-01-14 06:00:00,90,21.1,63.9,healthy,39.1,63,8,373,12.7,63.4,23
cow_096,2025-01-14 12:00:00,90,22.2,66.8,healthy,38.5,66,9,323,12.8,82.1,27
cow_096,2025-01-14 18:00:00,90,24.4,58.6,healthy,38.9,63,7,500,14.6,93.5,20
cow_096,2025-01-15 00:00:00,90,21.1,75.2,healthy,38.5,65,7,410,14.3,80.9,24
cow_096,2025-01-15 06:00:00,90,25.0,60.4,healthy,38.8,62,8,411,16.8,80.7,22
cow_096,2025-01-15 12:00:00,90,29.5,67.5,healthy,38.3,69,7,343,15.0,80.3,24
cow_096,2025-01-15 18:00:00,90,20.3,62.3,healthy,38.7,64,10,395,16.0,71.9,27
cow_096,2025-01-16 00:00:00,90,20.9,75.1,healthy,38.5,66,6,464,14.9,76.5,21
cow_096,2025-01-16 06:00:00,90,22.7,54.7,healthy,38.4,71,5,429,16.9,81.6,29
cow_096,2025-01-16 12:00:00,90,23.0,75.0,healthy,38.4,70,8,440,13.9,84.0,30
cow_096,2025-01-16 18:00:00,90,27.1,54.1,healthy,37.9,61,8,413,15.5,79.6,26
cow_096,2025-01-17 00:00:00,90,23.0,58.3,healthy,38.2,69,2,414,16.8,85.9,23
cow_096,2025-01-17 06:00:00,90,27.5,63.5,healthy,38.2,62,6,464,11.6,85.5,22
cow_096,2025-01-17 12:00:00,90,26.6,68.8,healthy,38.4,60,7,398,16.6,70.2,25
cow_096,2025-01-17 18:00:00,90,26.9,54.9,healthy,38.9,74,9,402,14.0,76.9,27
cow_096,2025-01-18 00:00:00,90,28.0,73.3,healthy,38.1,60,9,311,14.5,76.2,25
cow_096,2025-01-18 06:00:00,90,22.0,52.5,healthy,39.1,67,6,439,15.3,96.8,24
cow_096,2025-01-18 12:00:00,90,27.3,79.5,healthy,38.3,67,9,319,15.1,87.6,29
cow_096,2025-01-18 18:00:00,90,30.0,62.0,healthy,38.6,64,7,368,15.3,92.2,28
cow_096,2025-01-19 00:00:00,90,28.3,61.2,healthy,38.6,69,7,371,13.2,97.4,29
cow_096,2025-01-19 06:00:00,90,29.6,58.1,healthy,38.3,65,9,420,16.0,82.1,21
cow_096,2025-01-19 12:00:00,90,23.1,58.6,healthy,38.2,62,5,448,17.8,69.3,33
cow_096,2025-01-19 18:00:00,90,29.1,60.4,healthy,38.6,55,8,387,12.6,79.4,23
cow_096,2025-01-20 00:00:00,90,23.2,77.6,healthy,38.3,68,6,345,16.5,83.4,30
cow_096,2025-01-20 06:00:00,90,21.0,68.3,healthy,38.7,65,7,493,14.4,72.9,29
cow_096,2025-01-20 12:00:00,90,27.4,77.8,healthy,38.5,62,7,342,15.0,73.6,27
cow_096,2025-01-20 18:00:00,90,29.1,64.5,healthy,38.7,78,5,381,17.4,82.2,27
cow_096,2025-01-21 00:00:00,90,29.5,75.2,healthy,38.2,62,5,420,16.8,60.1,26
cow_096,2025-01-21 06:00:00,90,20.7,62.5,healthy,38.7,62,8,345,12.2,76.2,28
cow_096,2025-01-21 12:00:00,90,28.1,77.1,healthy,38.6,69,7,416,12.8,72.9,22
cow_096,2025-01-21 18:00:00,90,29.1,53.6,healthy,38.5,72,7,415,18.5,74.8,26
cow_096,2025-01-22 00:00:00,90,24.4,76.2,healthy,38.3,57,6,361,15.3,73.7,26
cow_096,2025-01-22 06:00:00,90,20.9,57.3,healthy,38.8,62,9,474,15.0,91.9,27
cow_096,2025-01-22 12:00:00,90,20.4,66.7,healthy,38.6,62,5,384,14.0,85.2,24
cow_096,2025-01-22 18:00:00,90,26.6,65.1,healthy,38.4,71,7,500,13.9,97.3,22
cow_096,2025-01-23 00:00:00,90,26.4,71.3,healthy,38.2,65,6,468,16.1,91.5,27
cow_096,2025-01-23 06:00:00,90,23.5,66.5,healthy,38.5,68,7,461,16.6,69.6,24
cow_096,2025-01-23 12:00:00,90,26.9,60.3,healthy,38.9,56,7,374,16.0,76.6,26
cow_096,2025-01-23 18:00:00,90,25.5,53.9,healthy,39.0,66,7,386,18.0,79.4,21
cow_096,2025-01-24 00:00:00,90,20.6,64.7,healthy,38.4,68,8,435,14.3,89.1,25
cow_096,2025-01-24 06:00:00,90,29.5,50.6,healthy,38.0,69,7,353,16.2,83.6,27
cow_096,2025-01-24 12:00:00,90,23.0,56.9,healthy,38.5,71,9,416,13.8,76.6,28
